"WKT"
"MULTILINESTRING ((1416760.3892104416 -744327.24134667055,1416634.2648848719 -744347.42206317408))"
"MULTILINESTRING ((1416054.6905620717 -743614.72250956355,1416104.1532336983 -743765.16215942625))"
"MULTILINESTRING ((1415997.9661131352 -744994.44612013723,1416042.8331146166 -744993.94208125351,1416058.2553437916 -745105.98816231464))"
"MULTILINESTRING ((1416955.0891707242 -744108.09852987889,1416875.9509845257 -744122.20544966147))"
"MULTILINESTRING ((1417622.6123773227 -747223.01582611306,1417599.445418844 -747181.66904309159,1417312.3602629905 -747257.6122208623))"
"MULTILINESTRING ((1416712.4249159584 -744863.98556099844,1416573.4854139967 -744886.48016495991))"
"MULTILINESTRING ((1415953.4157963891 -743532.98440952913,1415966.0899855455 -743625.55128939182))"
"MULTILINESTRING ((1416623.5499416823 -745421.49984650849,1416650.4884677827 -745553.61392146244))"
"MULTILINESTRING ((1416363.44888019 -743036.6231641561,1416402.2028470465 -743261.94323204225))"
"MULTILINESTRING ((1415927.5776205682 -743449.60045984667,1415942.3380227187 -743534.22607556963))"
"MULTILINESTRING ((1417159.386104628 -744868.86645260674,1417001.2488136119 -744894.53176785517))"
"MULTILINESTRING ((1416840.6632958311 -743858.42645872675,1416850.731768938 -743934.23014091514))"
"MULTILINESTRING ((1416092.6035312552 -744658.06589566893,1416255.5629487874 -744630.22356626287))"
"MULTILINESTRING ((1416564.2483546443 -743765.21311752603,1416507.1371656319 -743780.27460862475))"
"MULTILINESTRING ((1415984.4664901523 -744945.15784268838,1415997.9661131352 -744994.44612013723))"
"MULTILINESTRING ((1415966.0899855455 -743625.55128939182,1415927.2974060895 -743631.75198634609))"
"MULTILINESTRING ((1415760.9038332959 -743974.82149529282,1415800.8942467917 -744066.80057279451))"
"MULTILINESTRING ((1416561.6892604663 -744811.52334475715,1416436.7640878998 -744830.05529743002))"
"MULTILINESTRING ((1416926.5678119867 -744454.49610507337,1416812.4991001596 -744472.58217385388))"
"MULTILINESTRING ((1416948.8405243123 -744071.59099884098,1416936.5983871503 -743995.88841772324))"
"MULTILINESTRING ((1415642.8218798782 -743582.5428924266,1415542.6661011642 -743601.78911594022))"
"MULTILINESTRING ((1416690.8324399104 -745119.17013333819,1416781.9028614641 -745071.49776862946))"
"MULTILINESTRING ((1416393.2674340103 -745129.87285727996,1416468.1581218161 -745117.67629265529))"
"MULTILINESTRING ((1416150.30654771 -743072.39154096227,1416225.1753848039 -743499.46897373744))"
"MULTILINESTRING ((1417153.7891753309 -745251.35224793095,1417134.531767352 -745236.73964865727))"
"MULTILINESTRING ((1398016.3574486447 -717531.64317547868,1398071.393186654 -717681.54405701172))"
"MULTILINESTRING ((1398071.393186654 -717681.54405701172,1398135.9064443044 -717856.8173991174))"
"MULTILINESTRING ((1404014.8653787309 -767694.68619732617,1403617.7793345877 -767757.25275210512))"
"MULTILINESTRING ((1404336.7497553146 -769732.92695573508,1403941.775240456 -769805.38864617329))"
"MULTILINESTRING ((1404428.7942382207 -770317.62103833852,1404460.5598749348 -770517.29531810107))"
"MULTILINESTRING ((1404556.0929769892 -771113.79678046366,1404189.9169358944 -771171.34800147254))"
"MULTILINESTRING ((1403619.8749696715 -770242.24099948688,1402990.0320661629 -770341.80458808539))"
"MULTILINESTRING ((1401160.2624149998 -771771.92227837443,1400963.0021617988 -771803.78329048899))"
"MULTILINESTRING ((1403617.7793345877 -767757.25275210512,1403650.0320950758 -767956.28934946889))"
"MULTILINESTRING ((1402390.8816106911 -767850.3944876669,1402422.20430088 -768047.38658446085))"
"MULTILINESTRING ((1399560.3718640769 -765550.6379359368,1398946.9450554603 -765653.327713607))"
"MULTILINESTRING ((1402422.20430088 -768047.38658446085,1401870.188562714 -768136.88590208627))"
"MULTILINESTRING ((1404574.5944012708 -768656.35179410898,1404176.2448488895 -768718.67039546324))"
"MULTILINESTRING ((1397418.9010963566 -762650.9790961796,1397800.9599687646 -762594.93246053264))"
"MULTILINESTRING ((1404994.0014390685 -770024.78508350695,1404795.2213728542 -770056.24241277762))"
"MULTILINESTRING ((1405056.6919859017 -770422.57307809417,1404858.2793445783 -770453.80853295443))"
"MULTILINESTRING ((1401610.5009322527 -769457.61008661019,1401704.145059274 -770053.21031774499))"
"MULTILINESTRING ((1400756.6802355626 -767927.98971923208,1400759.2820342814 -767950.00585786684))"
"MULTILINESTRING ((1401248.8448247621 -771045.04014298879,1401050.2237018244 -771076.80570884864))"
"MULTILINESTRING ((1397188.1737880025 -766149.3702425895,1398386.645224178 -765952.90536119754))"
"MULTILINESTRING ((1401556.9042911525 -716398.15630444908,1401797.5615407606 -716515.74525018432))"
"MULTILINESTRING ((1395971.1453709779 -719806.85960026225,1395974.6965040292 -719749.18948528043))"
"MULTILINESTRING ((1397563.1890317383 -718769.88616752264,1397625.7274142744 -718671.91031347588))"
"MULTILINESTRING ((1398193.7155317883 -718308.03608341364,1398324.0205592499 -718550.63533567742,1398488.4714755104 -718567.63296725601))"
"MULTILINESTRING ((1396112.5078179219 -722339.61438277049,1396213.1452840529 -722222.06924122863))"
"MULTILINESTRING ((1398583.2668231702 -719406.08585526235,1398407.0655159662 -719486.66995004646,1398365.3945355888 -719749.09027155407,1398137.6536299214 -719686.03211274859,1397777.9253984739 -719687.17247392971))"
"MULTILINESTRING ((1399043.8564932586 -720136.1319195017,1398951.7030811021 -720263.21644748154))"
"MULTILINESTRING ((1395889.9379068143 -721836.96056907391,1395902.701136319 -721821.80667010078))"
"MULTILINESTRING ((1399871.8367524815 -718997.03508283815,1399721.903831115 -718995.14125293365))"
"MULTILINESTRING ((1398112.4115063827 -717507.92717766098,1398016.3574486447 -717531.64317547868))"
"MULTILINESTRING ((1397067.6678882791 -718419.21693512832,1396783.3139135826 -718321.96534207184))"
"MULTILINESTRING ((1416836.7631897868 -744765.70938896702,1416824.4657840643 -744693.73832761217))"
"MULTILINESTRING ((1417171.4158238699 -745261.26120369544,1417192.7859772751 -745261.38372768345))"
"MULTILINESTRING ((1416801.3518606746 -743568.5676634413,1416439.4929605285 -743628.39278044505))"
"MULTILINESTRING ((1416768.6777694842 -743327.47157024068,1416782.2613245815 -743426.95785282971))"
"MULTILINESTRING ((1416311.6321787646 -744493.79393022577,1416300.7610955846 -744429.15699711372))"
"MULTILINESTRING ((1416710.2428376751 -744030.80942616751,1416703.903618844 -743958.18725024688))"
"MULTILINESTRING ((1415800.8942467917 -744066.80057279451,1415840.4761816999 -744165.24387559528))"
"MULTILINESTRING ((1415963.6821414921 -744756.09374242031,1415845.696462037 -744600.4205726448))"
"MULTILINESTRING ((1416824.4657840643 -744693.73832761217,1416811.1082105804 -744621.30529744888))"
"MULTILINESTRING ((1416855.5461276739 -746725.64276371361,1416905.2752504821 -746837.66249854187))"
"MULTILINESTRING ((1416395.4893597465 -743485.51306378609,1416330.7829190104 -743488.48035124259))"
"MULTILINESTRING ((1416905.2752504821 -746837.66249854187,1417031.7405814982 -747126.43059628399))"
"MULTILINESTRING ((1415964.4111093448 -744021.08942081244,1415972.9359499824 -744047.72548042529))"
"MULTILINESTRING ((1416798.628751803 -744550.28609436902,1416678.3075960358 -744570.85749222373))"
"MULTILINESTRING ((1416016.0897545721 -744222.46069293981,1416021.2380531568 -744277.15277028678))"
"MULTILINESTRING ((1416772.4183841946 -744402.24526109151,1416648.2396854209 -744423.04695023643))"
"MULTILINESTRING ((1416291.7293299639 -743882.08532318089,1416135.1694374981 -743908.26095174719))"
"MULTILINESTRING ((1417088.5113118696 -744724.98790658161,1417124.5200893863 -744680.38428956619))"
"MULTILINESTRING ((1417388.3769862324 -746374.64039632154,1417339.8020825682 -746443.78301199072,1417354.1206427137 -746526.98482463858,1417450.866463162 -746589.21158995852))"
"MULTILINESTRING ((1415942.3380227187 -743534.22607556963,1415813.2585218044 -743551.38570963207))"
"MULTILINESTRING ((1416994.2269208489 -746224.57764532987,1417002.5130357533 -746342.21959337383))"
"MULTILINESTRING ((1415839.6558236096 -744582.10699464637,1415913.6888380749 -744545.77510966442,1415872.0614938487 -744414.83358855231,1415737.461582721 -744429.36381092668))"
"MULTILINESTRING ((1416099.0966012457 -743982.88847539818,1416114.4990821758 -744103.54262481804))"
"MULTILINESTRING ((1416197.3636781198 -744721.82944732334,1416105.8461704231 -744737.0709202704))"
"MULTILINESTRING ((1416473.1490891103 -745055.24294251425,1416468.1581218161 -745117.67629265529))"
"MULTILINESTRING ((1416821.1778063939 -743714.50186724484,1416826.6062054709 -743754.58673457673))"
"MULTILINESTRING ((1417031.7405814982 -747126.43059628399,1416879.9518773174 -747156.46391763177))"
"MULTILINESTRING ((1417110.3101180943 -745262.56708369183,1417153.7891753309 -745251.35224793095))"
"MULTILINESTRING ((1416320.7493553241 -745223.6752168868,1416212.5226885469 -745260.97357399273))"
"MULTILINESTRING ((1417102.2364897293 -747118.35603541881,1417035.0248843739 -747133.81592738233))"
"MULTILINESTRING ((1415741.2543110773 -744792.85770749021,1415678.02380764 -744804.37352977879))"
"MULTILINESTRING ((1415997.9661131352 -744994.44612013723,1416058.2553437916 -745105.98816231464))"
"MULTILINESTRING ((1416984.2094859523 -746424.20670549793,1417107.1860167612 -746386.55305702402))"
"MULTILINESTRING ((1416129.1914628509 -743844.95989315026,1416190.6263621175 -743830.88598493405))"
"MULTILINESTRING ((1416675.9129233598 -746317.4566463572,1416740.9425432133 -746466.4957192922))"
"MULTILINESTRING ((1416942.0496750807 -744562.05864424317,1416948.3985788627 -744599.32484754268))"
"MULTILINESTRING ((1416435.9406061331 -743024.33100407536,1416474.2969592633 -743249.16438437055))"
"MULTILINESTRING ((1416948.3985788627 -744599.32484754268,1416811.1082105804 -744621.30529744888))"
"MULTILINESTRING ((1415704.7114064654 -743735.49007982423,1415734.9895927638 -743816.538485697))"
"MULTILINESTRING ((1416826.6062054709 -743754.58673457673,1416831.0773377961 -743787.68560452654))"
"MULTILINESTRING ((1415885.0435214273 -743204.57879217213,1415927.5776205682 -743449.60045984667))"
"MULTILINESTRING ((1416787.7416078867 -745376.68481325696,1416773.6933929068 -745391.09395896911))"
"MULTILINESTRING ((1416637.2523671724 -745882.77868867083,1416661.2102245667 -746019.02310475684))"
"MULTILINESTRING ((1415572.4637233962 -743448.35252983961,1415518.2207101779 -743343.11887715594))"
"MULTILINESTRING ((1417450.866463162 -746589.21158995852,1417232.0426197327 -746635.64673962386))"
"MULTILINESTRING ((1416547.6297850304 -744738.59024736402,1416534.5101156137 -744666.13800983096))"
"MULTILINESTRING ((1416573.4854139967 -744886.48016495991,1416449.4903241296 -744906.75475889258))"
"MULTILINESTRING ((1416965.799851727 -745481.6606920663,1416872.5029687325 -745504.34446726739))"
"MULTILINESTRING ((1416343.6958394172 -745312.96864784474,1416362.7065401813 -745386.76258518489))"
"MULTILINESTRING ((1416964.0369768434 -743729.09335150837,1416826.6062054709 -743754.58673457673))"
"MULTILINESTRING ((1416808.4277147176 -746617.85051515175,1416855.5461276739 -746725.64276371361))"
"MULTILINESTRING ((1416212.5226885469 -745260.97357399273,1416278.6549512069 -745412.31212369807))"
"MULTILINESTRING ((1416320.7493553241 -745223.6752168868,1416330.6315218601 -745262.2564360504))"
"MULTILINESTRING ((1416066.6041458608 -744839.4297912349,1416087.1581688428 -744920.68965444434))"
"MULTILINESTRING ((1416749.7669457193 -745751.98778934556,1416831.3603752493 -745726.12998845661))"
"MULTILINESTRING ((1416811.6287562903 -746083.44194626226,1416879.2662705374 -746071.55968789919))"
"MULTILINESTRING ((1416079.3218913921 -743517.35208719084,1415953.4157963891 -743532.98440952913))"
"MULTILINESTRING ((1416111.2963103198 -745010.83302410156,1416146.8908373229 -745107.83447965188))"
"MULTILINESTRING ((1416611.0600750181 -745392.08081793238,1416646.6034574492 -745413.54212638584))"
"MULTILINESTRING ((1417002.4677448461 -744099.85534034087,1416955.0891707242 -744108.09852987889))"
"MULTILINESTRING ((1416649.5610318452 -743817.52939105441,1416291.7293299639 -743882.08532318089))"
"MULTILINESTRING ((1416784.6719256402 -745223.68482241908,1416785.1948657273 -745178.90643832728))"
"MULTILINESTRING ((1415737.461582721 -744429.36381092668,1415839.6558236096 -744582.10699464637))"
"MULTILINESTRING ((1416507.3039177852 -743012.19615528011,1416547.5522115114 -743236.20120669459))"
"MULTILINESTRING ((1416309.9790874594 -744980.83507283742,1416111.2963103198 -745010.83302410156))"
"MULTILINESTRING ((1415984.4664901523 -744945.15784268838,1416000.8211659018 -744851.40992076718))"
"MULTILINESTRING ((1416330.7829190104 -743488.48035124259,1416225.1753848039 -743499.46897373744))"
"MULTILINESTRING ((1416988.0976353271 -744818.89125130535,1417001.2488136119 -744894.53176785517))"
"MULTILINESTRING ((1416729.7550103066 -744107.49338136602,1416603.4589432473 -744127.23931921448))"
"MULTILINESTRING ((1416150.30654771 -743072.39154096227,1416007.0454913622 -743096.6553541827))"
"MULTILINESTRING ((1417008.4156000721 -743984.03942585248,1416936.5983871503 -743995.88841772324))"
"MULTILINESTRING ((1416948.8405243123 -744071.59099884098,1416871.0017455732 -744085.12111723714))"
"MULTILINESTRING ((1417509.8366572296 -746812.28002390801,1417513.4184890119 -746832.23142928758))"
"MULTILINESTRING ((1416871.0017455732 -744085.12111723714,1416729.7550103066 -744107.49338136602))"
"MULTILINESTRING ((1416611.0600750181 -745392.08081793238,1416623.5499416823 -745421.49984650849))"
"MULTILINESTRING ((1416565.5337105221 -745896.09504187305,1416589.3355271074 -746029.05734270823))"
"MULTILINESTRING ((1415963.1131233098 -743190.93910726137,1416005.7993596615 -743436.35362215748))"
"MULTILINESTRING ((1415359.8898991826 -743207.27968532685,1415542.6661011642 -743601.78911594022))"
"MULTILINESTRING ((1417226.1307343803 -746630.49364661903,1417221.5098391382 -746637.55600380257))"
"MULTILINESTRING ((1416961.9440667911 -743618.4626427138,1416811.4998358069 -743643.47272318858))"
"MULTILINESTRING ((1417035.0248843739 -747133.81592738233,1417105.5465533803 -747292.30890275876))"
"MULTILINESTRING ((1416104.1532336983 -743765.16215942625,1416129.1914628509 -743844.95989315026))"
"MULTILINESTRING ((1415953.4157963891 -743532.98440952913,1415942.3380227187 -743534.22607556963))"
"MULTILINESTRING ((1415542.6661011642 -743601.78911594022,1415652.7222564518 -743783.50401756621))"
"MULTILINESTRING ((1416588.4909600401 -746122.34951919562,1416675.9129233598 -746317.4566463572))"
"MULTILINESTRING ((1416772.4183841946 -744402.24526109151,1416760.3892104416 -744327.24134667055))"
"MULTILINESTRING ((1416842.634948038 -745584.30485271802,1416862.3282573675 -745506.18423533975))"
"MULTILINESTRING ((1416811.4998358069 -743643.47272318858,1416448.2996803925 -743701.86435716623))"
"MULTILINESTRING ((1416698.6808484062 -744787.92939188576,1416685.7211734513 -744716.21475076163))"
"MULTILINESTRING ((1416306.7509290562 -744903.1680898479,1416318.6416355635 -744952.39408526395))"
"MULTILINESTRING ((1416850.2554093206 -744841.32370191696,1416836.7631897868 -744765.70938896702))"
"MULTILINESTRING ((1417371.2377470846 -746290.41885421472,1417294.7272755732 -746235.12668484577,1417272.6847760563 -746103.85001677321,1417329.4230839133 -746021.30232846783))"
"MULTILINESTRING ((1416955.4132913155 -743580.46693857352,1416806.4435453566 -743606.23669358646))"
"MULTILINESTRING ((1415885.0435214273 -743204.57879217213,1415821.9920683694 -743217.24420683749,1415817.1446119056 -743279.84227744758,1415851.1957621349 -743449.40686251165,1415927.5776205682 -743449.60045984667))"
"MULTILINESTRING ((1416726.4342184141 -743333.09184708074,1416676.4932973585 -743265.3895535795,1416516.4945297746 -743298.56207682146,1416555.2555433717 -743439.97419485671,1416733.6348462284 -743409.60430730088,1416726.4342184141 -743333.09184708074))"
"MULTILINESTRING ((1416718.4943823915 -742975.45726001274,1416726.8107923919 -743020.11904729647))"
"MULTILINESTRING ((1417041.9966144548 -744131.06385265442,1416961.2583244275 -744144.12446788943))"
"MULTILINESTRING ((1415485.6742017826 -744461.29982158856,1415463.4897774425 -744367.34931954218))"
"MULTILINESTRING ((1416330.6315218601 -745262.2564360504,1416343.6958394172 -745312.96864784474))"
"MULTILINESTRING ((1416673.5109858899 -744643.85912298376,1416534.5101156137 -744666.13800983096))"
"MULTILINESTRING ((1416710.2428376751 -744030.80942616751,1416590.4672114076 -744054.64238634938))"
"MULTILINESTRING ((1416842.634948038 -745584.30485271802,1416939.0906409482 -745658.76143776265))"
"MULTILINESTRING ((1416099.0966012457 -743982.88847539818,1415964.4111093448 -744021.08942081244))"
"MULTILINESTRING ((1416685.7211734513 -744716.21475076163,1416673.5109858899 -744643.85912298376))"
"MULTILINESTRING ((1415518.2207101779 -743343.11887715594,1415512.2417510573 -743290.6149099191,1415558.4543052169 -743280.45136983495))"
"MULTILINESTRING ((1416951.8981211015 -743654.29707788012,1416816.3134469767 -743678.80014634645))"
"MULTILINESTRING ((1416790.98328906 -745404.70864454343,1416787.7416078867 -745376.68481325696))"
"MULTILINESTRING ((1416891.9774348652 -744232.80179216003,1416750.5549302404 -744254.04739920667))"
"MULTILINESTRING ((1416988.0976353271 -744818.89125130535,1416850.2554093206 -744841.32370191696))"
"MULTILINESTRING ((1415747.0011335427 -743140.35727256304,1415531.3306188993 -743177.50943265483))"
"MULTILINESTRING ((1416755.9433240399 -745203.64466098591,1416690.8324399104 -745119.17013333819))"
"MULTILINESTRING ((1416797.7755378787 -746011.54506831465,1416710.7449749594 -746015.70559886715,1416693.7375124353 -745968.15511086083,1416836.2222098946 -745939.47411464481))"
"MULTILINESTRING ((1415741.2543110773 -744792.85770749021,1415762.2177924002 -744917.56707276916,1415716.3422962886 -744935.17043489043,1415678.02380764 -744804.37352977879))"
"MULTILINESTRING ((1415928.3398426112 -744148.61549569829,1415840.4761816999 -744165.24387559528))"
"MULTILINESTRING ((1416066.6041458608 -744839.4297912349,1416000.8211659018 -744851.40992076718))"
"MULTILINESTRING ((1416146.8908373229 -745107.83447965188,1416212.5226885469 -745260.97357399273))"
"MULTILINESTRING ((1416850.731768938 -743934.23014091514,1416703.903618844 -743958.18725024688))"
"MULTILINESTRING ((1416768.6777694842 -743327.47157024068,1416726.4342184141 -743333.09184708074))"
"MULTILINESTRING ((1416831.3603752493 -745726.12998845661,1416848.1923112811 -745736.88467565237))"
"MULTILINESTRING ((1416962.2954344165 -744670.99591504002,1416824.4657840643 -744693.73832761217))"
"MULTILINESTRING ((1415870.2507306295 -743119.78788135317,1415885.0435214273 -743204.57879217213))"
"MULTILINESTRING ((1416646.6034574492 -745413.54212638584,1416623.5499416823 -745421.49984650849))"
"MULTILINESTRING ((1416145.6333896429 -743971.55876050203,1416099.0966012457 -743982.88847539818))"
"MULTILINESTRING ((1416650.4884677827 -745553.61392146244,1416720.9047116656 -745720.05317569361))"
"MULTILINESTRING ((1416031.0064276604 -744462.12233350053,1416021.3537579416 -744383.70085009455))"
"MULTILINESTRING ((1415608.305639067 -743429.13198830537,1415612.5250433469 -743446.04511865112))"
"MULTILINESTRING ((1417221.5098391382 -746637.55600380257,1417232.0426197327 -746635.64673962386))"
"MULTILINESTRING ((1416269.7088510925 -743109.26951624872,1416218.1293077718 -743129.76746912336,1416266.3416473966 -743417.56828216487,1416331.8217953488 -743431.42549509171,1416269.7088510925 -743109.26951624872))"
"MULTILINESTRING ((1415840.4761816999 -744165.24387559528,1415880.2578650541 -744265.02352936799))"
"MULTILINESTRING ((1416463.2831000579 -744982.34288031585,1416449.4903241296 -744906.75475889258))"
"MULTILINESTRING ((1415848.0293307132 -743711.88557581312,1415704.7114064654 -743735.49007982423))"
"MULTILINESTRING ((1415966.0899855455 -743625.55128939182,1415975.5804623929 -743624.62630534591))"
"MULTILINESTRING ((1417388.3769862324 -746374.64039632154,1417450.866463162 -746589.21158995852))"
"MULTILINESTRING ((1416410.6115735951 -744686.95942168939,1416267.8529525297 -744709.812138682))"
"MULTILINESTRING ((1417153.7891753309 -745251.35224793095,1417171.4158238699 -745261.26120369544))"
"MULTILINESTRING ((1417312.3602629905 -747257.6122208623,1417250.2117461206 -747267.89581095451))"
"MULTILINESTRING ((1415527.3530208953 -744634.08154649823,1415485.6742017826 -744461.29982158856))"
"MULTILINESTRING ((1416114.4990821758 -744103.54262481804,1416247.7074544367 -744070.11104518594,1416272.2307490606 -744169.12176668469))"
"MULTILINESTRING ((1415870.2507306295 -743119.78788135317,1415747.0011335427 -743140.35727256304))"
"MULTILINESTRING ((1415518.2207101779 -743343.11887715594,1415494.7903780879 -743344.60277778143))"
"MULTILINESTRING ((1417565.2347293447 -746727.61286697001,1417496.3937690156 -746735.44407565135))"
"MULTILINESTRING ((1416914.2360508621 -744377.76126773178,1416926.5678119867 -744454.49610507337))"
"MULTILINESTRING ((1416295.2298926972 -744879.62141857482,1416087.1581688428 -744920.68965444434))"
"MULTILINESTRING ((1416135.1694374981 -743908.26095174719,1415973.2399601873 -743936.266756734))"
"MULTILINESTRING ((1416955.0891707242 -744108.09852987889,1416948.8405243123 -744071.59099884098))"
"MULTILINESTRING ((1417250.2117461206 -747267.89581095451,1417105.5465533803 -747292.30890275876))"
"MULTILINESTRING ((1417683.9873562728 -747385.03202868183,1417587.5550318318 -747360.79146813194,1417244.7355778911 -747418.98881265544,1417243.0256308482 -747457.97655384056))"
"MULTILINESTRING ((1416547.6297850304 -744738.59024736402,1416423.9866004921 -744759.19509255653))"
"MULTILINESTRING ((1416087.1581688428 -744920.68965444434,1416111.2963103198 -745010.83302410156))"
"MULTILINESTRING ((1416507.3039177852 -743012.19615528011,1416435.9406061331 -743024.33100407536))"
"MULTILINESTRING ((1417139.7548458814 -746796.1832509411,1417125.4441856139 -746717.02337537589))"
"MULTILINESTRING ((1416955.2679194082 -745982.90009987017,1416896.3747484097 -746409.44068479829))"
"MULTILINESTRING ((1417312.3602629905 -747257.6122208623,1417338.6466516096 -747316.28189542878,1417621.2333181261 -747268.12254330178,1417622.6123773227 -747223.01582611306))"
"MULTILINESTRING ((1416280.9524913463 -745063.18241055321,1416146.8908373229 -745107.83447965188))"
"MULTILINESTRING ((1416975.0907885025 -744743.82999422168,1416836.7631897868 -744765.70938896702))"
"MULTILINESTRING ((1416981.5331062386 -744780.90550054354,1416988.0976353271 -744818.89125130535))"
"MULTILINESTRING ((1416801.3518606746 -743568.5676634413,1416806.4435453566 -743606.23669358646))"
"MULTILINESTRING ((1403142.0930608003 -755311.33918627515,1403523.2869527803 -755253.16738878551))"
"MULTILINESTRING ((1401948.9161050892 -760267.07259261271,1401751.0179601789 -760301.1563394512))"
"MULTILINESTRING ((1405457.0048720483 -750259.3056832935,1405388.7125375862 -750307.40659033391))"
"MULTILINESTRING ((1405409.6933854662 -750382.29245160392,1405282.6425662201 -750479.25139212341))"
"MULTILINESTRING ((1406906.7087488417 -751624.37871993938,1407012.2945153324 -751851.27888689435,1407142.6217984224 -751943.94861203094))"
"MULTILINESTRING ((1405169.4368633006 -750967.45022618782,1405069.9374119162 -751113.66032433894))"
"MULTILINESTRING ((1405240.561208057 -750762.43908393627,1405356.4955031243 -750750.5159460241,1405402.867973879 -750909.243961017))"
"MULTILINESTRING ((1402147.58838193 -760233.31937731896,1401948.9161050892 -760267.07259261271))"
"MULTILINESTRING ((1406391.0059423111 -751097.25979308924,1406312.3128960081 -751151.3249649033))"
"MULTILINESTRING ((1400931.9730890477 -756164.88709248579,1401054.239773775 -756265.21857830719))"
"MULTILINESTRING ((1397177.5457641778 -753689.68086495867,1399572.1794338389 -753281.5680779625))"
"MULTILINESTRING ((1402825.5908490901 -745121.54794224375,1403623.049538868 -746709.47978267691,1403717.5173644149 -747305.78403874871,1404189.0456084022 -747902.56382801244,1404294.0431239365 -748128.44432582287,1404378.0736725864 -748577.67875376192,1404510.669739488 -748878.02541178104,1404568.2587771746 -749249.63343190053,1404489.756765835 -749727.27577700943,1404608.4899674729 -749899.47340442392))"
"MULTILINESTRING ((1406573.2988651223 -748423.9592345116,1406626.2924619811 -748487.94791852206))"
"MULTILINESTRING ((1400355.3514267143 -755656.95031118125,1400877.0372997327 -756117.98057978973))"
"MULTILINESTRING ((1405803.4101591252 -747575.31625126873,1405870.2517315666 -748169.07926718367,1405997.3343601334 -748335.47230069956,1406120.4173997608 -749040.08187377965,1406213.9304892863 -749111.50003398291))"
"MULTILINESTRING ((1407565.9360885811 -751360.26325872936,1407519.1384861988 -751449.31319663522))"
"MULTILINESTRING ((1394110.2498294192 -750237.16868680704,1394161.8299389565 -750064.76911115134,1394147.7189554761 -749716.07826465147,1394345.1872018925 -749520.59233592823,1394394.4857127734 -749326.37740789552))"
"MULTILINESTRING ((1405307.6169900971 -749997.64899070421,1405221.2252208439 -750066.8708758651))"
"MULTILINESTRING ((1406543.1421780228 -748481.45792192058,1406530.8286536091 -748504.9356013051))"
"MULTILINESTRING ((1404898.4932306884 -750296.67814989493,1404941.7554625762 -750356.20885160868))"
"MULTILINESTRING ((1395333.6026655731 -749706.23761833063,1395535.9932185775 -749941.39164191438,1395534.300961243 -750121.93538905948,1394455.1184688557 -750296.52174551401))"
"MULTILINESTRING ((1395454.9427017833 -749611.57552218356,1395333.6026655731 -749706.23761833063))"
"MULTILINESTRING ((1409612.7394142097 -753661.68686425511,1410792.6637193775 -755867.97029279254))"
"MULTILINESTRING ((1394832.845969629 -750673.75615368842,1394764.0317663716 -751009.20029255294,1394801.9386905706 -751309.86375209375,1394772.9154552191 -751403.09608484898))"
"MULTILINESTRING ((1405786.217263062 -751007.5222313035,1405910.5267763948 -751266.60837291263,1405893.7135264007 -751342.12354706891,1405779.7781634508 -751363.87557488587,1405679.8493011447 -750925.94314165646))"
"MULTILINESTRING ((1407142.6217984224 -751943.94861203094,1407117.072678928 -752094.66603712342,1407158.3615319852 -752300.07987973269,1407322.7861923575 -752341.93808762915))"
"MULTILINESTRING ((1405652.3145603491 -750444.05260564818,1405707.7638758321 -750406.39567737328))"
"MULTILINESTRING ((1398388.6916003921 -755940.64926226775,1398130.4751411367 -755982.87357355747))"
"MULTILINESTRING ((1400331.0403610128 -753146.66326148831,1401124.4581472422 -753007.26998635707))"
"MULTILINESTRING ((1399572.1794338389 -753281.5680779625,1400331.0403610128 -753146.66326148831))"
"MULTILINESTRING ((1406561.2502699499 -749888.36876523611,1406517.3160059054 -750050.43065777491))"
"MULTILINESTRING ((1404812.400640592 -750178.89696735225,1404763.7732346472 -750214.86963004025))"
"MULTILINESTRING ((1404856.1371343557 -750238.69892961928,1404806.9736304784 -750271.75476415968))"
"MULTILINESTRING ((1405069.9374119162 -751113.66032433894,1405077.2941556324 -751135.7661188934))"
"MULTILINESTRING ((1404931.1783287004 -750919.04482815485,1404996.6265678131 -750891.10600930813))"
"MULTILINESTRING ((1406102.9201251569 -750562.65600244363,1406217.8511442055 -750593.42553269351))"
"MULTILINESTRING ((1405282.6425662201 -750479.25139212341,1405132.9589005425 -750587.99746753834))"
"MULTILINESTRING ((1397743.1367612956 -755659.00593080919,1398231.1411501563 -755563.25853702892,1398227.7987083823 -755473.62156348675,1398304.1387172805 -755453.46276164276))"
"MULTILINESTRING ((1406906.7087488417 -751624.37871993938,1407052.2499646617 -751559.95380889322))"
"MULTILINESTRING ((1400337.463501194 -760544.05891297432,1399129.2965987294 -760728.70452760323))"
"MULTILINESTRING ((1403936.4740179528 -759926.10276656423,1402147.58838193 -760233.31937731896))"
"MULTILINESTRING ((1406580.4086577571 -749719.58364423714,1406579.0656880389 -749857.95559133869))"
"MULTILINESTRING ((1395703.7662805768 -753953.16605434136,1397177.5457641778 -753689.68086495867))"
"MULTILINESTRING ((1405032.5987528474 -750479.85118384473,1405078.5299019639 -750541.45157768531))"
"MULTILINESTRING ((1394832.845969629 -750673.75615368842,1394530.5002732226 -750519.62432116095,1394455.1184688557 -750296.52174551401))"
"MULTILINESTRING ((1406424.0098629005 -750447.63525317213,1406500.8168663213 -750428.48650957842))"
